,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,release_date
767741,6Dbw6rCsEtETm05nLHgi8X,Exploded View,"Lock, Stock & Soul",1Ic4OP4vywc0iDmmqgUObW,['Alyssa Graham'],['6GMkvlZ8SpNGIJBL1HJk2A'],3,1,False,0.731,0.325,3,-11.939,1,0.0369,0.758,0.00397,0.0776,0.608,122.895,242973,2011,2011-10-02
324051,7gefM74mkW9ZwYDeMew2bI,Say It To My Face,Full Circle,3Wkb0iGVEsT0oFpbYIlZNs,['Xzibit'],['4tujQJicOnuZRLiBFdp3Ou'],4,1,True,0.743,0.545,2,-8.652999999999999,1,0.58,0.0503,0.0,0.341,0.768,86.37299999999998,249813,2006,2006-10-17
1042805,4o51nvSJVptFE0Y2oBuG1m,Out to Sea,Bon Voyage,0g8tjMlWq1ZvACv96xwTfM,['Nina June'],['1YyIIzRWYsa0kIJpqoSTRZ'],1,1,False,0.607,0.363,10,-10.188,1,0.0466,0.375,0.0008179999999999,0.0691,0.276,163.773,212253,2018,2018-03-23
1129363,6iVoLJ03Q6NdyxQCBbc869,Lullaby,The Upstairs Choir,6lIsz9tWImxNmeQP8qgdyu,['Ben Schaefer'],['30rS94Axyo0QJ4zmSYQfvd'],9,1,False,0.523,0.105,6,-16.355999999999998,1,0.0358,0.923,0.000682,0.103,0.1169999999999999,101.715,249760,2005,2005-01-01
958066,3vpZjU7OmfuE5j9MplMw6D,Hey How Are You,12 Fridays,7GV89r2H9tDt57lwdNBCiz,['Gary Branscombe'],['4IGwqssHCeXzmg6kNnF0yx'],1,1,False,0.584,0.63,9,-6.763999999999999,1,0.0288,0.624,0.0,0.125,0.772,96.051,191800,2009,2009-05-21
675733,5stBjr01wRUJa6BGqkxPD7,The Other Side (Alessia Cara Version),The Other Side (Alessia Cara Version),0xK3vVeEMBZCn0CVTTaYL9,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],1,1,False,0.433,0.573,1,-6.041,0,0.156,0.278,0.0,0.103,0.312,150.005,199285,2017,2017-04-14
814940,7HTPwHbMS8L5DXm52Ge2VT,Put Your Arms Around Me Honey / Them Girls Medley,Journey,5tYMza7rrJ8wWgPfCH3K9T,['Max Q'],['0ebCuJrS2PS2NjAKe9XqYu'],1,1,False,0.412,0.441,5,-6.5070000000000014,1,0.0392,0.919,0.0,0.0847,0.237,83.542,189773,2009,2009-06-30
224082,1DbiKRMcT3BR7XV9fglHDD,"Funiculi, Funicula",Tito Beltran - Nessun Dorma,0rjq2m59bIot82tLtK5f8P,"['Tito Beltrán', 'The City of Prague Philharmonic Orchestra']","['7CHLInjLAogg9gWto1jvYB', '2oQJQUIpJFFnfKvHJA0xBu']",2,1,False,0.467,0.525,0,-8.601,1,0.0513,0.794,2.4e-05,0.134,0.64,134.36,153613,2003,2003-11-11
1130131,5gw8HNcrqliEw0X6pPrPvG,Seasons of Love,RENT (Original Motion Picture Soundtrack),7JR7tGOAvqFSpVmDlCzHIJ,"['Rosario Dawson', 'Taye Diggs', 'Idina Menzel', 'Jesse L. Martin', 'Adam Pascal', 'Wilson Jermaine Heredia', 'Anthony Rapp', 'Tracie Thoms']","['5gGhRZgP9BJL9fsFdvTzeX', '6jRmwlzMVSICyO97aN7UnT', '73Np75Wv2tju61Eo9Zw4IR', '5jpma87NOuRoh5FMf0CW5I', '0bvwPCit9Yh0yVdLKGnXRi', '2wpskShaCrgkVcET4JzTAV', '3GZGJ33pJdAdUL6IQpK8mR', '00BueEoowSUVGZoCR5yIRL']",1,1,False,0.475,0.579,5,-4.096,1,0.0334,0.609,0.0,0.0756,0.466,178.15099999999995,182747,2005,2005-09-27
117140,3YCC1xIprJoxM9E6nta3st,Sunset,Spirits,4taJ3Wx2JVsjnJv6hGYacI,['Adam Rudolph'],['6YVERouhMxYJ18ZgeUJbRQ'],10,1,False,0.143,0.175,2,-20.934,1,0.0519,0.894,0.187,0.6729999999999999,0.0959,88.829,308133,2000,2000
1008691,0CzfxoWacefxzbNImhgIHb,Glycerine,VSQ Performs Bush,4bC2BxZrboRkd7MsF5M4bC,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],8,1,False,0.369,0.157,5,-11.075,1,0.037,0.957,0.244,0.221,0.326,116.021,228533,2011,2011-08-16
129661,3zxcrIUvm2eSTs4ZzzDtvk,My Questions,Dead Throne,4iYkAfmG9mB9whqxDEPgfI,['The Devil Wears Prada'],['0NbQe5CNgh4YApOCDuHSjb'],6,1,False,0.303,0.973,11,-2.907,0,0.1369999999999999,0.000197,1.3e-05,0.336,0.191,139.716,192360,2011,2011-09-13
807509,6BcwOQuRmEYPz214PODaFe,Tow Or Flax,Emo Diaries - Chapter Twelve - I Love You But In The End I Will Destroy You,3yREagzQbzG4lxuQWH5XkR,['Those Galloping Hordes'],['6x9OfGxGRfCkB85Mi62XER'],6,1,False,0.601,0.952,4,-4.574,1,0.0354,0.381,0.938,0.125,0.589,89.98,162667,2010,2010-12-14
867744,5jKiIUQiYkus4WZ2s9uJHq,Besame Mucho,Passion Guitars,6aKFgPaojnGqeMu8AnZkBs,"['Bucky and John Pizzarelli', 'Bucky Pizzarelli', 'John Pizzarelli']","['2p4XWnPbTDsiv1y3Cc5DD2', '0Adi1C37oMa2axoBWcMtxq', '5Yc3oYPNlABAj17eZiNJqf']",1,1,False,0.752,0.243,9,-20.521,0,0.0611,0.87,0.8440000000000001,0.358,0.457,128.86700000000002,428333,2001,2001
145402,4xeiSp2esbLGMC5nexJFPk,I Can Do All Things,Small Sacrifice,3XEpEjWt1B786EdoM6jT2A,['Twila Paris'],['7ua35iM0VjwfuHopuQDScm'],2,1,False,0.532,0.528,7,-6.759,1,0.0243,0.415,0.0,0.129,0.374,95.989,268320,2009,2009-02-24
246403,34sdmhXAXnQTm4LM3sj1cB,"Kleine Klaviermusik (Leichte Funftonstucke), Op. 45, No. 4","Hindemith: Piano Works, Vol. 4",3inGC2xsf7CFLpRKVgjtap,"['Paul Hindemith', 'Hans Petermandl']","['3u1fWmwpwPOmMelTAo0Gb8', '32WHGwpsW1rM4xNGGL1UNy']",26,1,False,0.305,0.075,10,-27.352,0,0.0947,0.99,0.908,0.108,0.0743,72.007,388507,1991,1991-02-01
694526,36TNRS2D08Ey6fQ3fz8kmX,Find Something Else To Do,People Don't Care,0V5RcnnLEQi3j21bLQKUUk,['Finis Tasby'],['2BQsnppg0kPVU7FdFMW8xJ'],8,1,False,0.746,0.769,8,-6.9,1,0.064,0.308,0.000265,0.0633,0.853,110.814,237387,1995,1995
734171,2uLjKcoUtVmhQPvcfeBwcM,Salamin,B-sides & Rarities,5shgwWGxY1hySAS7SfR293,['Mayonnaise'],['7lIVjtsgz0y1oRQFBAVNzq'],6,1,False,0.304,0.48,1,-4.989,1,0.0269,0.743,2.75e-06,0.348,0.304,149.393,237759,2012,2012-11-08
750733,0FFuvQVk34U4O7v3akA6t4,Cruisin',Just the Beginning,53zHonHOrZ6lavMjo7p4zl,"['Adam Hawley', 'Brian Culbertson']","['1lWqhDiZ2OtpsJsQFtXsKX', '4WQ8grqJHB2Y0IDjpro1FE']",5,1,False,0.446,0.675,0,-7.806,0,0.0832,0.599,0.4539999999999999,0.107,0.685,170.015,260427,2016,2016-03-18
511823,4nLMjVEDWVpJsA0nvhGnVe,Para Toda La Vida - Feat Bahiano,Fuera Del Tiempo,5oF49G7iG8S0BNsA35vTRI,['Marcela Morelo'],['63xFjf6Ww22O5gHrBP79G9'],6,1,False,0.6779999999999999,0.885,2,-4.888,0,0.0421,0.315,0.0,0.6759999999999999,0.813,129.942,278840,2007,2007-10-29
318689,5FW7atedi7ONe3qRClAIAx,In einem Zug...,CMP'ler 2,05tmG9m5vkeJ8ejFYnLwlX,['Victory Of The Better Man'],['6GtUdwIxFJqTSZMb0oYGRi'],4,1,False,0.389,0.0819,1,-17.851,1,0.0547,0.916,0.000411,0.288,0.0837,122.882,436640,1992,1992
711859,6Sjihf37ojt7rjyttYjLKs,Songs of Farewell: No. 2. I know my soul hath power to know all things,"Parry, H.: Choral Masterpieces - Songs of Farewell / I Was Glad / Jerusalem",4RZZ0IyGI1TCtNhyQc4jcy,"['Hubert Parry', 'Manchester Cathedral Choir', 'Jeffrey Makinson', 'Christopher Stokes']","['4DAmH51BfQpej5UEP0dZ3u', '47yZOHZYKs2pi3k2F8niJ1', '5VcWQsqNjilNfLWmHjJjWP', '2zSHHh5KlAl6vjhfLMvkKg']",5,1,False,0.293,0.0721,10,-20.971,1,0.0426,0.991,0.000898,0.143,0.0388,76.421,108827,2009,2009-07-28
9891,3eXCdMkAd48mEJCyQB81eY,20-24Hz,Quad Maximus,7EgvizYQcYvwrb41SFccfB,['Bass Mekanik'],['4JUSCFfdr8aYMOMt4Fv0YK'],20,1,False,0.705,0.0932,11,-18.979,1,0.911,0.335,0.0,0.175,0.0,115.664,38600,1994,1994
1122688,1exjwWIsjReAPdQWy1dVmM,Kalimba,Kalimba,2UQuXAwN9hG17XQERGUdTZ,['ANIMEITID'],['53kAfmWNm1Jwt30IgBZVEM'],1,1,False,0.5710000000000001,0.748,2,-8.693,0,0.0381,0.332,0.693,0.109,0.285,111.019,206000,2018,2018-07-06
1123178,6kTGSGWnVNZ3fcNTX4dzlH,Power Station,Bad Channels,1md5MihrhQShZDNjyaqfcd,['Blue Öyster Cult'],['00tVTdpEhQQw1bqdu8RCx2'],13,1,False,0.157,0.286,9,-17.508,1,0.0316,0.138,0.925,0.127,0.0666,84.37799999999999,122000,1992,1992
289267,01e2Utyjz5SG0prZZIaJzj,A Moment,Dwelling,1TddpBy8Q5YmAEWBAlIL5X,['Adam Hurst'],['4laSA8avg7weycHmryv1fj'],6,1,False,0.4320000000000001,0.075,9,-17.743,1,0.055,0.75,0.843,0.121,0.0713,59.558,232493,2007,2007-01-01
315477,3hpdKiH0D8WnAiL7GkGRcH,"A Question of Taste: An interesting little wine (Pratt, Schofield)",Schuman: The Mighty Casey - A Question of Taste,6LUj5BAJ6NacG8Aq22eePY,"['William Schuman', 'Angela Norton', 'Elizabeth Grohowski', 'Travis Paul Groves', 'Elizabeth Bishop', 'David Corman', 'Scott Wilde', 'Carolyn Scimone', 'Juilliard Orchestra', 'Gerard Schwarz']","['2JB24wDIlWOa0ctY9yZi21', '7ukH5REuxXHjgMY5kcLKN6', '18rbXQbATj8MxCaSx3wk7e', '6HRfbTQz4wNK8j6C0x0Wp5', '1BEiAzRZazeztTZJRUN8Lp', '6eWTBwtgmTJkITsktQMQD1', '4nAe2YIPpYUhlRJaxIiV86', '4mWQX86Un5J8GA7zU5ZzK1', '1T3UQghB1H97K1Vrq5ZxnG', '2m3QTMNI89DEFSlvmnayPE']",9,2,False,0.315,0.1969999999999999,2,-19.66,0,0.066,0.979,0.000109,0.214,0.151,77.54899999999998,454067,2011,2011-01-04
1051230,4j1i1vs9NSAmXFwOIKnOq2,Blackened,Blackened,6VCxIvX6QGbRJ1ya500x3B,['Heartscore'],['5qO8kKOBsOS1vpm7VKBqFN'],1,1,False,0.2769999999999999,0.944,9,-7.473,1,0.138,0.0002299999999999,0.1989999999999999,0.17,0.4039999999999999,195.019,277311,2020,2020-01-06
1064697,05QjiUeyKnNKlfMl34FQQc,"Cinderella Suite No. 3, Op. 109: II. Cinderella and the Prince",Prokofiev: Cinderella Suites / Scythian Suite,4t8CFPtMWTmLtEzNfN0HxU,"['Sergei Prokofiev', 'Ukrainian State Symphony Orchestra', 'Theodore Kuchar']","['4kHtgiRnpmFIV5Tm4BIs8l', '0Q1ZpNiiMqVSKWCF3VcoGH', '7oFubvRIriTCF1yfzJm5RC']",2,2,False,0.0639,0.135,0,-18.868,1,0.0377,0.947,0.893,0.1,0.0375,61.93,280000,1994,1994-09-21
816617,4P1sdiPzERqxgVJ9a9jxrO,Livin' Love,All Around Me,5jPrTAJDn5sPS0NQHyt1VG,['Vocal Union'],['6dYBEqcMp5Nk4vu1sxGPEc'],2,1,False,0.529,0.732,9,-6.858,1,0.0521,0.226,0.0,0.0378,0.841,104.209,218467,2005,2005-07-27
797032,6QDlh7TwZe56iKXiwYednU,Bajo Tus Alas,Paralelos,5Ll8xGnEcfH39bDAfEvvwm,['Hialina'],['45dcm0SsaVSBvdrgzVEANi'],5,1,False,0.4679999999999999,0.988,4,-8.51,0,0.166,0.00564,0.000174,0.331,0.252,179.97299999999996,191833,2018,2018-04-06
558016,6TYPAqzxaZRhxdfzM5vnt7,Looked Around (I Was so Upset),Gonerfest 2,0yOWabRbLI6Ga6PX8AJF8d,['Carbonas'],['4cr3zGBYdkQ3ixtfLokx25'],10,1,False,0.473,0.964,2,-6.9570000000000025,1,0.0995,0.00175,0.0566,0.882,0.342,113.009,105000,2006,2006
672307,7mHPe55eGcAXYgayOEfVeZ,I'm Not Afraid of You Anymore,For You,0ObqxlRQUHhzJ170LzvpfQ,['ram ramakar'],['5djzv8R7VUOiVewJhR1zL4'],24,1,False,0.665,0.363,4,-18.23,1,0.0403,0.258,0.000103,0.0871,0.6859999999999999,120.671,257500,2015,2015-08-25
589631,7ug7Kx3JJTF6rvr9sBHGMf,Sounds Like a Melody - Special Long Version; 2019 Remaster,Forever Young (Super Deluxe Edition; 2019 Remaster),1BAmE3bdBnxej0umzyHQ5x,['Alphaville'],['0xliTEbFfy5HQHvsTknTkX'],10,2,False,0.652,0.86,2,-7.7879999999999985,1,0.036,0.0196,0.365,0.217,0.38,97.129,464507,1984,1984
401649,0lYMSqEREBwTTEjtNoBfDs,U.S. Core Complete,The Lamps,19J1YJ4R1mnOLNxWDKJurR,['The Lamps'],['17HgT1frGjBte1vUmGXAqI'],10,1,False,0.217,0.99,2,-2.62,1,0.0704,0.0197,0.825,0.244,0.0981,139.894,155627,2007,2007-07-31
647423,1wtcvIZTFjdWWF57L1ysnT,"Symphony No. 1 in C Minor, Op. 68: III. Un poco allegretto e grazioso","Schumann, R.: Symphony No. 4 / Brahms, J.: Symphony Nos.1, 4",5g2b7kdFRn7PKzUJjlX55q,"['Johannes Brahms', 'Deutsches Symphonie-Orchester Berlin', 'Günter Wand']","['5wTAi7QkpP6kp8a54lmTOq', '49TgMBH68KIFiOmLMoUOWY', '5r6BbRI2QTDC9dv4rkSgCP']",7,1,False,0.173,0.135,8,-18.252,1,0.0374,0.982,0.893,0.129,0.119,140.468,289480,2009,2009-01-01
78656,7fW7gSM2FRFbJdIlA07Cy4,Ocean or a Lakeshore,No One Will Know,3bI0hgdEiVJ3DktRLclqNi,['Bella'],['40ipeY67MaTdAJQwTtRkNZ'],5,1,False,0.604,0.816,4,-6.895,1,0.0289999999999999,0.0027,0.013,0.119,0.737,141.991,205040,2007,2007
829986,7JGz4HUeH0NziIVOemAo8r,A Robot Manifesto,A Little Coercion,1cv0iEiZgohXtw7Wh5dXWg,['Digital Observations'],['5Cy8S9whfkYPZ619O5thi6'],1,1,False,0.208,0.7390000000000001,1,-3.802,1,0.127,0.6859999999999999,0.6,0.1009999999999999,0.0399,86.633,398000,2017,2017-11-10
951099,4qOf4xTJu7kANXxRSxvkol,Quiet Places,Quiet Places,1XXY7FGW8O1B69qXljtEId,['Randy Calado'],['5dryHgqhdJ3SuvFoCQjjRq'],1,1,False,0.469,0.196,9,-16.555999999999994,1,0.0453,0.993,0.954,0.113,0.258,77.495,186325,2018,2018-09-27
975653,3fR0aXx3gqskmcLNuJyqRI,"8 Miniaturas (Arr. for Recorder, Percussion & Guitar): No. 4, Valsa triste",Brazilian Landscapes,7AA6nElf5ds9kFTXkMo18I,"['Antonio Ribeiro', 'Michala Petri', 'Marilyn Mazur', 'Daniel Murray']","['6FjKGmq2SIba15OdmYClUr', '6esV49hvNq55CMWHuKSHIl', '4sb3Y6tcQku2jQucdzx8PM', '0nK5viu6PiGYoeBiTTHTOk']",15,1,False,0.2339999999999999,0.0245,4,-24.356,0,0.0364,0.984,0.552,0.126,0.126,92.791,101027,2017,2017-07-07
1162136,1ofRfMOHf6SatmKBLGkMLb,Airplane Boneyard,"Anime, Trauma and Divorce",23SV7P5U8oF3EJfkdW08wO,['Open Mike Eagle'],['5CuU6SRJjbbZL926nSGGxX'],11,1,False,0.84,0.623,4,-10.191,0,0.351,0.502,0.00242,0.131,0.639,119.947,144335,2020,2020-10-16
415209,2YWT3Qha5tqWP2mGCuWWc9,What Is It,Retrovirus,2ZK08eSV3fgVQlZLIsVeSY,['Lydia Lunch'],['3aSkzI3DQrdPtYXizXnwda'],12,1,False,0.209,0.747,7,-8.44,1,0.0478,0.0053,0.000158,0.953,0.115,139.749,252493,2013,2013-03-15
332463,34x22hY9CKf3ZoPjQwZSgc,For the Win,SkyWorld,01w0dp5OVOgviPw2HHXB3M,"['Thomas Bergersen', 'Two Steps from Hell']","['6BF0bXbsdujMSMeFZBGcBq', '2qvP9yerCZCS0U1gZU8wYp']",14,1,False,0.4529999999999999,0.928,5,-7.773,1,0.062,0.0627,0.907,0.0605,0.304,116.97,132103,2012,2012-10-27
1121743,4ThedyWQD8GhxL4v1J1pwe,Wenn im Dorf die Bratkartoffeln blühn - Kids-Mix,Wenn im Dorf die Bratkartoffeln blühn,2G6o0uQwS6khpeCqqZv5tU,['Markus Becker'],['4JvTPg21oy9Ybu8ISOSWG3'],2,1,False,0.703,0.987,9,-0.7659999999999999,1,0.066,0.0412,0.0,0.955,0.927,119.997,164427,2013,2013-02-04
317908,2ufL4Il1zb5WYaGVTcdYcf,Nightmare,Which Way the Wind Blows: The Music of Anthony Phillips,2kK5YorB2bDEC2b30CAatO,['Rocking Horse Music Club'],['5dtD6qYdq087eRJilshUdt'],9,1,False,0.287,0.6990000000000001,4,-6.398,0,0.0329,0.0308,0.917,0.352,0.204,186.004,514653,2019,2019-10-11
1156620,66XHSQl5SLmnD0KDpoOlG8,Don't Think You're the First,Magic And Medicine,52JK7RXi3FGQtP33FmDAxm,['The Coral'],['6OiHleP2bHM18dXq4aZQWt'],2,1,False,0.53,0.863,7,-5.194,0,0.0347,0.449,0.0542,0.336,0.7879999999999999,125.731,243827,2003,2003-07-29
958833,36vwIRZoxoaFIJqslqx9hZ,Baby Buntin',"The Legendary J.E. Mainer, Volume 3",43EHLMYQFlOdwE0YIJ6GFr,"['J.E. Mainer', 'The Bluegrass Cut Ups', 'Red Smiley']","['2bPz6PimcFyg3FADUR1t9p', '5VomXJQW59QHq9iUr6xyKm', '3vyQlMO8FNKcuPUuXqoOIp']",4,1,False,0.57,0.281,2,-17.779,1,0.0416,0.856,7.5e-05,0.4579999999999999,0.501,120.611,143040,2014,2014-01-21
394527,6l4TTLgtxwmIcgQqIdZTtj,What Goes Up...,Ultimate The Alan Parsons Project,4642FvENpX4A8CimkETbwL,['The Alan Parsons Project'],['2m62cc253Xvd9qYQ8d2X3d'],3,1,False,0.67,0.204,10,-13.039,0,0.0297,0.243,0.0732,0.0862,0.183,100.453,213053,2003,2003-03-12
90686,19qY0rz1j3vfQYGlIP9rXD,My Morning Coffee,Common Ground,1ZoDjYsDVTzXLn2v5OZ50T,['David Ippolito'],['2zjbV4KqdOdVWD6NTKXQbt'],5,1,False,0.693,0.238,2,-17.101,1,0.0377,0.932,0.000235,0.138,0.424,120.043,175387,2004,2004-06-07
284788,2SkMAvHRXRj9nhiQBPetLB,The Uprising of Balance,Pure Energy Output Sessions,6eftbkdn2ZmqrscJ2rP4Jn,['PAS (Post Abortion Stress)'],['15wFXAWsaV3Ln88mM5L3a6'],17,1,False,0.389,0.695,3,-11.609000000000002,0,0.0403,0.607,0.92,0.146,0.244,119.3,293493,2010,2010-09-05
18110,4Uq651l1xT1kd3XoyBoCz9,Ley De Los Gitanos: Romero,Las Guitarras De Carmen,1DmoytfEBlqc5Q9acZCjLf,['Ruben Romero/Terry Muska/Frank Corrales/Ben Tavera King'],['4xekEJdNYC1oEPjvkaY5KM'],12,1,False,0.39,0.401,2,-11.667,1,0.0477,0.8590000000000001,0.906,0.145,0.539,116.299,205907,1999,1999
273932,6UqSP1m2vVUXwMDmfPkE2k,Jazhni Garmian (The Garmian Festivities),Call of the Mountains,42MnUFugJ8q3RGjYBGTZmQ,"['Shahriyar Jamshidi', 'Mohsen Badri']","['4zlEev1HB8ZQajJXeXJ8qz', '2QEA3x9ub3glnKTLNdTy2A']",6,1,False,0.486,0.795,2,-9.908,1,0.114,0.35,0.281,0.0272,0.477,114.298,167240,2008,2008-10-01
974569,25SphpNhrcDa8b0AxdfEVP,Baby,Strange Tongues,0rzHRWvmu75AQCQCWZmifr,['The Asthmatic'],['2NbxMkMBWp17Kc1Srz2Wf7'],13,1,False,0.462,0.379,11,-9.631,0,0.276,0.972,0.0,0.175,0.513,104.763,46640,2020,2020-04-18
522158,2pSFCNiFkHv68LtUIcylor,Opening Act,Re-Animation,6G3GoWrHgaJxOil5cta37j,['Rising Galaxy'],['7mk3x5BfiKWbWiQMwQ2fwy'],1,1,False,0.207,0.703,8,-12.784,1,0.0615,0.601,0.936,0.652,0.207,195.871,207806,2017,2017-05-19
782918,0KRm82wbZfjdbaCy0fF69H,"Goodnight, My Love",Wolves,17q9CmOhDYE5vu1wGRWfzi,['Story Of The Year'],['0KDuKk6YdEu3hR56HtXmxt'],12,1,True,0.516,0.917,5,-4.21,0,0.0552,8.52e-05,1.01e-06,0.386,0.417,123.005,247951,2017,2017-12-08
738775,7EqcVa4jwJxWf3LaJO5EUy,Los Pastores - En Vivo,La Navidad Mexicana (En Vivo),4drQ50KqliJKydVehQWBFP,['Óscar Chávez'],['4QHjJWgPhculd31AHEsjOb'],1,1,False,0.526,0.123,3,-11.939,1,0.12,0.618,0.0,0.8059999999999999,0.384,154.009,244227,1990,1990-12-01
257504,5gEUYSK5nmjrXncpkWiNcb,Magmatic Forces,Sueños,4MDf1MvmFkKWy6iEOyWSKq,['The Missing Parts'],['45BJdZmBFjrfJVAxWHzrMq'],4,1,False,0.362,0.575,9,-6.598,1,0.0422,0.861,0.3279999999999999,0.122,0.213,120.114,412500,2011,2011-06-04
879207,6KO1Zdd4Z238jEAGOFQZnB,Don't Leave Me This Way - Re-Recorded In Stereo,Best Of Ricky Nelson,0jm6tiT9n5pCBfvB2eaSSK,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],11,1,False,0.659,0.1939999999999999,4,-19.801,1,0.034,0.918,0.812,0.115,0.6709999999999999,122.087,148267,1991,1991-07-08
296864,6FYBITRLwWWD2sNzUSh7Po,Platinum Intro,Platinum,6FZtJJ0hk1CBk6LjPQ8FVL,['The Headhunters'],['0U6Yt9gHg43eWDwcFW1BDr'],1,1,False,0.753,0.255,9,-15.086,0,0.177,0.898,0.0,0.1889999999999999,0.725,97.931,51044,2011,2011-02-11
200010,5wowAtnSZKR5PGbaMzUv68,Hang On,Eyes In The Night,23q7CmajFwjFA5JTjL77Rg,['Striker'],['0lwL1Cu96Wvy1hMwfLqHHC'],10,1,False,0.4370000000000001,0.96,7,-4.371,1,0.0956,3.8e-05,0.0002299999999999,0.188,0.299,94.979,256067,2010,2010-04-10
1082854,5G4Ii4QQzzoXKHv5iRMd6R,Misunderstandage,Personal Growth,3eTiLCKAZpqGhYDUae03M6,['Dj Real'],['4IJbWS5DTuxVy2Zg2L0j3s'],10,1,False,0.524,0.283,9,-11.996,0,0.0405,0.905,0.0198,0.138,0.231,75.329,66120,2008,2008-10-07
913107,6fvqsCeywE1WqRGzhKKo4E,Off Beat,Unknown / Offbeat,74CvrkISTknRIlBemuOW0i,['The Seagrams'],['1omEs46ohW7Elx16susWAu'],2,1,False,0.5670000000000001,0.7490000000000001,5,-7.447999999999999,0,0.0373,0.5720000000000001,0.861,0.0883,0.96,129.69,115640,2019,2019-06-07
1087973,6ZFnetdXMhcZa41jEBwFK6,Indian Summer,The Essential Brooks & Dunn,2X3fLHcJN2Quyzaf4Hm3hz,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],1,2,False,0.628,0.575,9,-6.049,1,0.0274,0.396,0.000135,0.228,0.377,94.003,262480,2012,2012-04-17
735621,3ee69OYGeoAL3ggnNEKIaa,Street Jesus,Music From Another Dimension!,462Mk5EvSfUElj2QiSRCzD,['Aerosmith'],['7Ey4PD4MYsKc5I2dolUwbH'],8,1,False,0.3670000000000001,0.984,4,-4.555,0,0.14,0.00198,6.21e-06,0.153,0.157,110.828,403053,2012,2012-11-06
550579,4c11wlavT3E8z1PpdBM6C6,Amazing Grace (live),Living In Clip,2rvJd1dojeCzpgPiBvkruW,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],10,1,False,0.434,0.535,2,-11.672,1,0.0323,0.0107,0.0316,0.7070000000000001,0.213,96.12,377933,1997,1997-04-01
936521,5fIZDHOCsvTrsAywUO4tHs,He Treats Me Like An Only Child,I'll Be No Stranger There,5J0BANCAjFHYHZq3uQJ9z8,"['Paul Williams', 'The Victory Trio']","['6W3w8o7f0eU4JoqRzDOG4h', '0G96GVir4T36zuMxlPGf76']",10,1,False,0.6729999999999999,0.308,10,-8.932,1,0.0302,0.895,0.0,0.118,0.5720000000000001,120.772,139813,2005,2005-04-19
575718,4qwiKoW2XyJ5C2CBxMFubF,Simple Routines,Fable and Fantasy,2mB7n7BQu6sQNQra5DANjo,['Mint'],['2UgcYJV1Wi27ErgEaQrYoA'],2,1,False,0.608,0.56,0,-8.224,1,0.0342,0.0492,0.86,0.103,0.7090000000000001,119.987,349203,2015,2015-10-30
912023,5sJTX2SO4tvEevY8bribMh,These Thirsty Gallows (Never Run Dry),Casket Prospects,7KSv20JeIgDxoRzajDnjMp,['The Black Moriah'],['3FuvpgmyW5TPlbGXaY9dj0'],4,1,True,0.0827,0.97,6,-5.702999999999999,1,0.195,1.7e-06,0.53,0.347,0.127,178.16,294320,2012,2012-12-18
138562,4Gxm1egCMAsioKqzsLmqlf,Departure Gates,The Dead Sea,65bJsouok7eTND9z74PWWV,['The Dead Sea'],['1WDAAbilNz2CWaJiEKoJtL'],8,1,False,0.306,0.643,4,-7.462999999999999,1,0.0288,0.00487,0.75,0.109,0.185,130.785,358707,2009,2009-04-01
421980,2DFc3sdBVL6IfGNV6TLbd0,Spell Shelter,Celebrations,2qKOaaQveW7bzMZ2cgmBzA,['Mental Architects'],['0oBsDGPaOA1PfKMy59jsXZ'],1,1,False,0.457,0.926,4,-6.992000000000001,0,0.0898,0.0002009999999999,0.747,0.121,0.42,158.035,316787,2012,2012-03-11
817722,3hugeVkvnLJA9hHTWgZi8I,Fantasia in D Minor,"Pachelbel, J.: Organ Music (Complete), Vol. 10",5U3nnovWnCYkKhtB58BYSI,"['Johann Pachelbel', 'Antoine Bouchard']","['62TD7509VQIxUe4WpwO0s3', '2tKALu0DoP6FdIkPm4Bwoa']",10,1,False,0.172,0.0286,9,-19.534,0,0.0421,0.971,0.932,0.0989,0.0673,105.653,191000,1999,1999-01-01
588196,6AyeeVeGELe0rzo5bYZcY0,Stormy Weather Boys,Mackerel Skies,7rE8rM3Eng3Mlc2vbKlmXw,['Drumlin'],['4SYeldzEga3xKjPro8K8h4'],3,1,False,0.295,0.637,4,-7.854,1,0.0322,0.473,0.0,0.171,0.439,97.525,193507,2008,2008-06-30
203900,6N7djQPunsNoHvRcxEZorv,Swing Low Sweet Chariot,100 Fields,5EubFyxhd6J7MFtnwnJoe9,['Drongomala'],['5yveJ89AphjKIK6oGZWwrQ'],5,1,False,0.4970000000000001,0.293,7,-14.839,1,0.0593,0.642,5.520000000000003e-05,0.201,0.3879999999999999,160.533,239040,2006,2006-09-13
